dedup_key	delta_action	base_row_number	message	direction(W/R)	order	field_offset	original_tag	corrected_tag	original_payload_len	corrected_full_wire_len	string_kind	length_prefix	original_call_va	original_call_file_off	base_span_start	base_span_end	base_span_sha256	helper_va	helper_file_off	helper_span_end_va	helper_span_end_file_off	helper_span_sha256	tag_instruction_va	tag_instruction_file_off	tag_instruction_semantics	priority	source
c2c41af81fabbe102f08ce0e8dbd24d6657501ecc27a6b3387950d3b37dae9f4	CHANGED	2108	Community_SendMailVital	R	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642CE8	0x002420E8	0x00642CB0	0x00642DA5	90a8e5359e93d4640578427db625c7cf8f801e2bd539ed2e27d958871c323b71	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
8750e0e8c0a7ab32a8dd15e39b748497871ffc533ae019a9a30d6209d5a8f396	CHANGED	2111	Community_SendMailVital	W	4	+0x50	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642D11	0x00242111	0x00642CB0	0x00642DA5	90a8e5359e93d4640578427db625c7cf8f801e2bd539ed2e27d958871c323b71	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
6daaf21a9d697aecf57f716c55b2dce99670c81ec1e6c01a0cec57676bcac43d	CHANGED	2112	Community_SendMailVital	R	4	+0x50	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642D18	0x00242118	0x00642CB0	0x00642DA5	90a8e5359e93d4640578427db625c7cf8f801e2bd539ed2e27d958871c323b71	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
1f4f2aadfb7ba821480c08f479c57d7dbb672722dd3247bd0ba2f87fce99887b	CHANGED	2113	Community_SendMailVital	W	5	+0x6C	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642D27	0x00242127	0x00642CB0	0x00642DA5	90a8e5359e93d4640578427db625c7cf8f801e2bd539ed2e27d958871c323b71	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
3eb7ed76a9ab3ad75d312d5f9b0a691e228319c51356f5fdf2d663e2ab8802ba	CHANGED	2114	Community_SendMailVital	R	5	+0x6C	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642D2E	0x0024212E	0x00642CB0	0x00642DA5	90a8e5359e93d4640578427db625c7cf8f801e2bd539ed2e27d958871c323b71	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
a36aabd2dba25b668352b0421447d912ac276680e3bf0841e5c6f4966fa9ec57	CHANGED	2115	Community_SendMailVital	W	6	+0x88	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642D40	0x00242140	0x00642CB0	0x00642DA5	90a8e5359e93d4640578427db625c7cf8f801e2bd539ed2e27d958871c323b71	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
316cfbab4225ce8cd66391c5fcea0c4968f39e4962853b3acd53d5eb00455135	CHANGED	2116	Community_SendMailVital	R	6	+0x88	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642D47	0x00242147	0x00642CB0	0x00642DA5	90a8e5359e93d4640578427db625c7cf8f801e2bd539ed2e27d958871c323b71	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
2bd4705f57e5a71ba13244f8f0204392e4f9c2b8af851fb833ac02503834aadc	CHANGED	2117	Community_SendMailVital	W	7	+0xA4	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642D59	0x00242159	0x00642CB0	0x00642DA5	90a8e5359e93d4640578427db625c7cf8f801e2bd539ed2e27d958871c323b71	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
f0f85f1006fc91b23127b510a9fa08a62683bbc7a10769575e4e03780bbe2ac2	CHANGED	2118	Community_SendMailVital	R	7	+0xA4	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642D60	0x00242160	0x00642CB0	0x00642DA5	90a8e5359e93d4640578427db625c7cf8f801e2bd539ed2e27d958871c323b71	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
8396bc2fa3452b3926bba3f9f765dfd6b7dfc7ac137ff9c3854f3aee025d5307	CHANGED	2119	Community_SendMailVital	W	8	+0xC0	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642D72	0x00242172	0x00642CB0	0x00642DA5	90a8e5359e93d4640578427db625c7cf8f801e2bd539ed2e27d958871c323b71	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
7a2ec5e0eaad423a1b4ba61f5804d0d5404ecd7384e17367a23557f352d6b47e	CHANGED	2120	Community_SendMailVital	R	8	+0xC0	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642D79	0x00242179	0x00642CB0	0x00642DA5	90a8e5359e93d4640578427db625c7cf8f801e2bd539ed2e27d958871c323b71	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
144005d4f03d49f54bd199105f3b7b3e1ad5aa07e3abe74d43283fda64521a93	CHANGED	2131	Community_ReceiveNewMailVital	W	9	DEREF(+0x28)+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637EA9	0x002372A9	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
334b8a5fedbd2fbfa128d82224e446ff23920428d9c0c6f6b91bd85b2be9a1e9	CHANGED	2132	Community_ReceiveNewMailVital	W	10	DEREF(+0x28)+0x44	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637EBF	0x002372BF	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
e779be4ad79983d4a8624ac1fd7257a35d74a647d60729b07f5fe90523a04435	CHANGED	2133	Community_ReceiveNewMailVital	W	11	DEREF(+0x28)+0x60	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637ED5	0x002372D5	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
32821e6b1981d6bab7e3e69d7f08ec613d7d0356027eecadc5fda620325d4ebe	CHANGED	2134	Community_ReceiveNewMailVital	W	12	DEREF(+0x28)+0x80	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637EEE	0x002372EE	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
682440890e8508744f211165c85e88d655c76f1a4a23737f4b01c7bc312fd7d8	CHANGED	2135	Community_ReceiveNewMailVital	W	13	DEREF(+0x28)+0x9C	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637F07	0x00237307	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
03cd015854b8f0908cd9b333260f6f05fcb2c9fb7ea5d96798dff9795cc244f6	CHANGED	2136	Community_ReceiveNewMailVital	W	14	DEREF(+0x28)+0xB8	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637F20	0x00237320	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
7098f129010dd6304d3b93451043516943e81aa076bda2fe66f6b9f696efde15	CHANGED	2151	Community_ReceiveNewMailVital	R	12	DEREF(+0x28)+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637EB0	0x002372B0	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
d86ca629994e30bf443307a7dd7073295d8587c690a13d2dfd22cb1186671100	CHANGED	2152	Community_ReceiveNewMailVital	R	13	DEREF(+0x28)+0x44	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637EC6	0x002372C6	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
9c2c480e7c448f2c10b169a937ff8bc510be1e837a6d88f14e2f321c2793e8d5	CHANGED	2153	Community_ReceiveNewMailVital	R	14	DEREF(+0x28)+0x60	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637EDC	0x002372DC	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
3cb3194887583723ace148a19881b89e3d46d092920bf68664b588afcb0c0564	CHANGED	2154	Community_ReceiveNewMailVital	R	15	DEREF(+0x28)+0x80	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637EF5	0x002372F5	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
44900aa238493770b3a93e209cbe165187d632e88db1b791dbba45db82b2ad9e	CHANGED	2155	Community_ReceiveNewMailVital	R	16	DEREF(+0x28)+0x9C	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637F0E	0x0023730E	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
0fa6b7d72d13a1b5266d0694ed57fc7cb8e086955ce15e7de59676a1167f5e4a	CHANGED	2156	Community_ReceiveNewMailVital	R	17	DEREF(+0x28)+0xB8	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00637F2B	0x0023732B	0x00637E10	0x00637F36	46efce6fc8dcd5afb1c819562b3a4877a32716fafa986bb4e55c93cac1efc01a	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
f4ef5379c5af20a02ef1256d2bf8bae7af8646c3b3f45c03f6f215a598f5ffe9	CHANGED	2163	Community_GetMailContentVital	W	4	+0x34	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642E15	0x00242215	0x00642DB0	0x00642E2B	cd9f320d439544c9d6e32ac9ec227b510d060bf7afbe1f4a2f5c47bf45d64129	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
3f12894acc862a2961fb03eeb0c685a91eb3b14f71ace19f9d8c1992f0955ef5	CHANGED	2164	Community_GetMailContentVital	R	4	+0x34	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642E20	0x00242220	0x00642DB0	0x00642E2B	cd9f320d439544c9d6e32ac9ec227b510d060bf7afbe1f4a2f5c47bf45d64129	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
20baac5daca0518f118acadee5a7610ad9f0e7aee9469d64b95df9f1fc901f48	CHANGED	2173	Community_ChangeActorCommentVital	W	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642C71	0x00242071	0x00642C40	0x00642CA1	212dd7659d82b3a9a90f21a5e112490af3ae20a4d44dca607279d544bbc0f713	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
8f233be62f01a28a3332a34ac02faab972c7d05630861c4ec03d7078089f72c5	CHANGED	2174	Community_ChangeActorCommentVital	R	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642C78	0x00242078	0x00642C40	0x00642CA1	212dd7659d82b3a9a90f21a5e112490af3ae20a4d44dca607279d544bbc0f713	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
db57d9fa2f636f83e7c6ad2d0f02d7cd7d47cef27cdd33d42f8f428f1b700b8d	CHANGED	2179	Community_SetReceiveActiveChangeVital	W	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642E61	0x00242261	0x00642E30	0x00642EAB	01dbf663651d5f22ea167a50609008a8c719b88e734521afc7ed8a800e9d766f	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
789b46193634bd77050aba9d49c8face0e3e358e8fc273b9e040044e97b6e758	CHANGED	2180	Community_SetReceiveActiveChangeVital	R	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642E68	0x00242268	0x00642E30	0x00642EAB	01dbf663651d5f22ea167a50609008a8c719b88e734521afc7ed8a800e9d766f	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
86340630ca3a6fd0747b1ea76c7b37c96e4abb9a1793aee927d9474c52b6593a	CHANGED	2203	Community_RequestorConfirmSoulMateMatchVital	W	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642E61	0x00242261	0x00642E30	0x00642EAB	01dbf663651d5f22ea167a50609008a8c719b88e734521afc7ed8a800e9d766f	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
64681f9fe7b5b0f988579af25ce2b6bc7845bc5413ba983cf3d8505db51f2da8	CHANGED	2204	Community_RequestorConfirmSoulMateMatchVital	R	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642E68	0x00242268	0x00642E30	0x00642EAB	01dbf663651d5f22ea167a50609008a8c719b88e734521afc7ed8a800e9d766f	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
d6631e9a933a5428a7e382f773c8b1274be70774ae1af1930cbdbe16be108eb7	CHANGED	2211	Community_TargetConfirmSoulMateMatchVital	W	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642C71	0x00242071	0x00642C40	0x00642CA1	212dd7659d82b3a9a90f21a5e112490af3ae20a4d44dca607279d544bbc0f713	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
81a878c7b31ae6f33e0e1d669d8ebb48ac82b6e35020d5b0215cbe16d82e7979	CHANGED	2212	Community_TargetConfirmSoulMateMatchVital	R	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642C78	0x00242078	0x00642C40	0x00642CA1	212dd7659d82b3a9a90f21a5e112490af3ae20a4d44dca607279d544bbc0f713	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
de1546e69849c23ee1088e99c85cb5e76619025871ee7a8fcd2f2d7edad1af13	CHANGED	2217	Community_ThrowLetterInABottleVital	W	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642C71	0x00242071	0x00642C40	0x00642CA1	212dd7659d82b3a9a90f21a5e112490af3ae20a4d44dca607279d544bbc0f713	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
c191e15cb85f61687790eacc68b35e3284e8e829dce1d71d77cc38b7af9b8294	CHANGED	2218	Community_ThrowLetterInABottleVital	R	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642C78	0x00242078	0x00642C40	0x00642CA1	212dd7659d82b3a9a90f21a5e112490af3ae20a4d44dca607279d544bbc0f713	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
2d20ef3f298478bb0cee36d7acabb6ffea80057486425259b84bfa327bbc99a1	CHANGED	2227	Community_OpenLetterInABottleVital	W	4	+0x34	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642F15	0x00242315	0x00642EB0	0x00642F75	f74b3d39f60e957345a74b7545c0b2d1fb70add554fb4366b04ee4e2cae37d8b	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
d4bbbdcc9be09e4ede4c7865158d86084dd9feb4a8a3ac370d10b37a53c23114	CHANGED	2228	Community_OpenLetterInABottleVital	R	4	+0x34	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642F1C	0x0024231C	0x00642EB0	0x00642F75	f74b3d39f60e957345a74b7545c0b2d1fb70add554fb4366b04ee4e2cae37d8b	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
eede6820bd4b5549149b43a3fb2b24a3eca80cd99161c93e7d5a0255ad19eff7	CHANGED	2229	Community_OpenLetterInABottleVital	W	5	+0x50	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642F2B	0x0024232B	0x00642EB0	0x00642F75	f74b3d39f60e957345a74b7545c0b2d1fb70add554fb4366b04ee4e2cae37d8b	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
8fd8e70fb96512b9f388cf76de5ae4858449c8affd17d49b98667e00d235c6f9	CHANGED	2230	Community_OpenLetterInABottleVital	R	5	+0x50	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642F32	0x00242332	0x00642EB0	0x00642F75	f74b3d39f60e957345a74b7545c0b2d1fb70add554fb4366b04ee4e2cae37d8b	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
53d043c590af23704f38cbf44d274f5289561023506799388d6b224dbe695544	CHANGED	2275	Community_ChangeActorPenNameVital	W	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642C71	0x00242071	0x00642C40	0x00642CA1	212dd7659d82b3a9a90f21a5e112490af3ae20a4d44dca607279d544bbc0f713	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
224cb3490416dc2176bee2b04335ac427029e57e2cfce661525fbd7fe960db20	CHANGED	2276	Community_ChangeActorPenNameVital	R	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642C78	0x00242078	0x00642C40	0x00642CA1	212dd7659d82b3a9a90f21a5e112490af3ae20a4d44dca607279d544bbc0f713	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
7c3e8396a434562199ec9b507c73f98fa2d8199af9cb78e2a9246e94cd22443d	CHANGED	2281	Community_ChangeActorPersonalDataVital	W	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642FB1	0x002423B1	0x00642F80	0x0064300D	7678996e9dcdeb191c6de252cf648c5fd07565d030549f2874b754b9a6797833	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
da6af6e64e951a6b1bd352958e95fa08175526eba62bab86c5f86353bb872b50	CHANGED	2282	Community_ChangeActorPersonalDataVital	R	2	+0x28	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642FB8	0x002423B8	0x00642F80	0x0064300D	7678996e9dcdeb191c6de252cf648c5fd07565d030549f2874b754b9a6797833	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
7209fa59c2f1c96951a5a0af7daa6874c4be72a90efbbc9fe83e8cd55582c5a7	CHANGED	2283	Community_ChangeActorPersonalDataVital	W	3	+0x44	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00642FC7	0x002423C7	0x00642F80	0x0064300D	7678996e9dcdeb191c6de252cf648c5fd07565d030549f2874b754b9a6797833	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
