source	evidence_id	relative_path	size	sha256	document_kind	parse_status	root_tag	element_count	record_tag	record_count	attribute_names	parser_detail
DATA	DATA-1977	Data/Scene/Save/Bg1172/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1978	Data/Scene/Save/Bg1173/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1979	Data/Scene/Save/Bg1174/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1980	Data/Scene/Save/Bg1175/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1981	Data/Scene/Save/Bg1176/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1982	Data/Scene/Save/Bg1177/Sector_0_0/surfaces.xml	574	F1A02153F17E3162855221BD632C06D8921E8EBA91D10BC45BBF99C046367671	SURFACE_MASK_XML	PASS	Block	8	SurfaceMask	7	name,package,position	STANDARD_XML
DATA	DATA-1983	Data/Scene/Save/Bg1178/Sector_0_0/surfaces.xml	574	A1B30EB54BE6E8AFAA3E8230C7963CB580CD280FE97812EFF70208DADFA4181F	SURFACE_MASK_XML	PASS	Block	8	SurfaceMask	7	name,package,position	STANDARD_XML
DATA	DATA-1984	Data/Scene/Save/Bg1179/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1985	Data/Scene/Save/Bg1180/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1986	Data/Scene/Save/Bg1181/Sector_0_0/surfaces.xml	762	3EB663326EE7F84EF9B1A58373881DDEFB94D2E3DB9BB1CCA9682AA2B9F3E76C	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1987	Data/Scene/Save/Bg1182/Sector_0_0/surfaces.xml	632	759DE5501CC302F7AF1DCC43D4243941935304CD7DF618C482668C5821F63009	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1988	Data/Scene/Save/Bg1183/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1989	Data/Scene/Save/Bg1184/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1990	Data/Scene/Save/Bg1185/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1991	Data/Scene/Save/Bg1186/Sector_0_0/surfaces.xml	419	8C4FFDA873998ADB3B32EAECBA7D5E9A9102EABB06CC30D0DAC3F46C9C3EBA3A	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1992	Data/Scene/Save/Bg1187/Sector_0_0/surfaces.xml	419	3D6C88EFF98AF8653897B133943A680A73EA43EBB3B3AAA84DF346163EDA8DC6	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1993	Data/Scene/Save/Bg1188/Sector_0_0/surfaces.xml	672	734289299A011F4B8B770037768102FA89AF12391A4E9FE46F1270FF545142B7	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1994	Data/Scene/Save/Bg1189/Sector_0_0/surfaces.xml	574	7C5894F76A864A0E64924B48406ABE053C407EC5FFDCBAAA97EAA3D38CF2A1CD	SURFACE_MASK_XML	PASS	Block	8	SurfaceMask	7	name,package,position	STANDARD_XML
DATA	DATA-1995	Data/Scene/Save/Bg1190/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1996	Data/Scene/Save/Bg1191/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1997	Data/Scene/Save/Bg1192/Sector_0_0/surfaces.xml	581	03A62B8E33FD4AFC07A5B7DAD09FD4E9F1B69689056A6AD479DC215002AC5C90	SURFACE_MASK_XML	PASS	Block	8	SurfaceMask	7	name,package,position	STANDARD_XML
DATA	DATA-1998	Data/Scene/Save/Bg1193/Sector_0_0/surfaces.xml	419	2FBE441FEB8CFE961D73916633E69A7DB5C0A5A3A196F0ECD6C800BD9B2BA789	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1999	Data/Scene/Save/Bg1194/Sector_0_0/surfaces.xml	116	E7D7213301BBD216766FCC895AF6FAE19F685BE0829CD600E9B4721945D911AC	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-2000	Data/Scene/Save/Bg1195/Sector_0_0/surfaces.xml	266	F656A59BF4FC08228874703CD3C90CDC5E22BA760719E43FFCB6657060EFAEA6	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-2001	Data/Scene/Save/Bg1196/Sector_0_0/surfaces.xml	266	8538DA8A5792E4DAA167BC091BA80C062C8721021EB6A8C69CDA0E2C8EA8C5CC	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-2002	Data/Scene/Save/Bg1197/Sector_0_0/surfaces.xml	424	F2B0FE6D776DB36A9167E8E0F802AB9B8A47C7312E5E5554B87F29C860559AB6	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-2003	Data/Scene/Save/Bg1198/Sector_0_0/surfaces.xml	665	268B8086FDA1D861EFA0C3B682A3654B2F1AB44EEC60515DA82CB5504B0B7CA9	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-2004	Data/Scene/Save/Bg1199/Sector_0_0/surfaces.xml	665	D28ADB4C53406CB0150AF26F4B736198C928A992F0066D54BBC6E072DB16F39D	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-2005	Data/Scene/Save/Bg1200/Sector_0_0/surfaces.xml	481	8A5003330F224B19279544FABB17DD787B1600B4945AE721A3779EB5E605CAB6	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-2006	Data/Scene/Save/Bg1201/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2007	Data/Scene/Save/Bg1202/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2008	Data/Scene/Save/Bg1203/Sector_0_0/surfaces.xml	266	E8035D2A804A15CD0C2335BDFBD890BDB7551F9EAC4B9313CA4A893D348D40E0	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-2009	Data/Scene/Save/Bg1204/Sector_0_0/surfaces.xml	481	57DC50B6A90E854B531C93DD16919B659D470051355352F3FC1869E4B181D5E9	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-2010	Data/Scene/Save/Bg1205/Sector_0_0/surfaces.xml	419	E0E523857638EA15FA054D58F19E90E4B40CAB25011EDFE8E460B384832602F8	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-2011	Data/Scene/Save/Bg1206/Sector_0_0/surfaces.xml	116	E84672DE9A74FFCFB0B03227686FD7ECDB3ED7678B4C352F00367AFCEA6AE217	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-2012	Data/Scene/Save/Bg1207/Sector_0_0/surfaces.xml	266	E208AF96A4A0AC0DF465392AAC58C3922B3FF9462A978253E2D224A379A63B65	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-2013	Data/Scene/Save/Bg1208/Sector_0_0/surfaces.xml	266	8D5CDD1D753BF3AC97632572759C5BCC3B0B812F8477FD3873F75A9628D41E22	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-2014	Data/Scene/Save/Bg1209/Sector_0_0/surfaces.xml	424	D87F7EA8FE507F095B54AB05653B496E7B75C79E5220F804351D3E2E6FDC6387	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-2015	Data/Scene/Save/Bg1210/Sector_0_0/surfaces.xml	424	5593298003EC6E8E9AFB6C3EE7AF9837AB16E56B451D494057C8BC9FABFBC847	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-2016	Data/Scene/Save/Bg1211/Sector_0_0/surfaces.xml	665	72436DC18ABB6277512676EDF497A44679C9C885923148995BF768BDB36F5516	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-2017	Data/Scene/Save/bg2001/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2018	Data/Scene/Save/Bg2002/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2019	Data/Scene/Save/bg2003/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2020	Data/Scene/Save/bg2004/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2021	Data/Scene/Save/Bg2006/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2022	Data/Scene/Save/bg2007/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2023	Data/Scene/Save/Bg2008/Sector_0_0/surfaces.xml	574	B1B519007E66194BBB75E6852C5FC9228C16326386DF50424CB929FE90B55568	SURFACE_MASK_XML	PASS	Block	8	SurfaceMask	7	name,package,position	STANDARD_XML
DATA	DATA-2024	Data/Scene/Save/Bg2009/Sector_0_0/surfaces.xml	339	9C6834547DE01080B4FA028570D9C608BB4EBB1DEE92660C831EFC139CF39C34	SURFACE_MASK_XML	PASS	Block	5	SurfaceMask	4	name,package,position	STANDARD_XML
DATA	DATA-2025	Data/Scene/Save/Bg2010/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2026	Data/Scene/Save/bg2013/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2027	Data/Scene/Save/bg2014/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2028	Data/Scene/Save/Bg2015/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2029	Data/Scene/Save/Bg2016/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2030	Data/Scene/Save/Bg2017/Sector_0_0/surfaces.xml	339	FE85A42E77CD9E003E7DDB56BD9F3A37C8D69B6C2E1F0779A994A40A19B0579E	SURFACE_MASK_XML	PASS	Block	5	SurfaceMask	4	name,package,position	STANDARD_XML
DATA	DATA-2031	Data/Scene/Save/Bg2018/Sector_0_0/surfaces.xml	575	AD9B994D628A80573C1E041F3E4ACEE1B3C1EC76E9C7545AB4B3EBD6F681A1BE	SURFACE_MASK_XML	PASS	Block	8	SurfaceMask	7	name,package,position	STANDARD_XML
DATA	DATA-2032	Data/Scene/Save/Bg2020/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2033	Data/Scene/Save/bg2021/Sector_0_0/surfaces.xml	189	D09B6990FBEA0090896B13DA6C82942CE0EEA44AB37BF1573DEBDBC27BDE0C03	SURFACE_MASK_XML	PASS	Block	3	SurfaceMask	2	name,package,position	STANDARD_XML
DATA	DATA-2034	Data/Scene/Save/Bg2030/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2035	Data/Scene/Save/Bg2031/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2036	Data/Scene/Save/Bg2032/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2037	Data/Scene/Save/Bg2033/Sector_0_0/surfaces.xml	574	AAC300A58680A483933E53309C58FD78BEE6CDDA63A9B28E77127A87E933A606	SURFACE_MASK_XML	PASS	Block	8	SurfaceMask	7	name,package,position	STANDARD_XML
DATA	DATA-2038	Data/Scene/Save/Bg3001/Sector_0_0/surfaces.xml	335	AB3D8321567B70FD6F9716D1E5702A7001D21ADA4488A0DE858C1BAEC339DB62	SURFACE_MASK_XML	PASS	Block	5	SurfaceMask	4	name,package,position	STANDARD_XML
DATA	DATA-2039	Data/Scene/Save/Bg3002/Sector_0_0/surfaces.xml	485	C78E522A8097A4067403F502BA56A290390940F25200434BA5F921AF49FC323B	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-2040	Data/Scene/Save/Bg3003/Sector_0_0/surfaces.xml	485	76EFB73962D8F76826D715E174D64E34975D8DD5DE61137BB90E6E32B4E974DA	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-2041	Data/Scene/Save/Bg3004/Sector_0_0/surfaces.xml	120	6B88A5661E69290D768713B6A7C2529A2A9699DE2B83FEE9B1394328F561901B	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-2042	Data/Scene/Save/Bg3005/Sector_0_0/surfaces.xml	485	73A47613CB49FB75B6A90D8C71C67778FCF5F5355860FCF4001AF8F6DCD5515F	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-2043	Data/Scene/Save/Bg3006/Sector_0_0/surfaces.xml	515	B68D03BA03BD33B8B433C06A40A77B94064EF88722BA42AB6E53E0093180971F	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-2044	Data/Scene/Save/Bg3007/Sector_0_0/surfaces.xml	418	308EA96EA9DBE0FC351768F1EDD755EA0C9D0547B6C519613D2CE75814AAAD50	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-2045	Data/Scene/Save/Bg3008/Sector_0_0/surfaces.xml	655	211EF5A1587F367D82AE566F3E7368728E2EAC6A129ACB979E3CB7BF22E5BAFC	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-2046	Data/Scene/Save/Bg3009/Sector_0_0/surfaces.xml	712	5533476EC1281ECABEB1B2D2F146DD16C4725386D79534720ACEE014C12DF9A8	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-2047	Data/Scene/Save/Bg4001/Sector_0_0/surfaces.xml	481	37C8AAFB87491D60E93D35AF5D786F47AD14D5B66165BD092F6F358B54F9E191	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-2048	Data/Scene/Save/Bg4002/Sector_0_0/surfaces.xml	632	171A24279D17A7244E80B0D2CC63C8B2DC7534FE247EC668500A27CB7CAE4181	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-2049	Data/Scene/Save/BG4003/Sector_0_0/surfaces.xml	632	9243A1C14DBD8D1CC19F2AE6EA78AEBB325CFCF96F0E2C6FCA028B3E4F4C938B	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-2050	Data/Scene/Save/bg5001/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2051	Data/Scene/Save/Bg5002/Sector_0_0/surfaces.xml	477	2CA44A1E3FA4EC8B644F2C6117328CD02ADCB39D65358453C55DE149C886A0E6	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-2052	Data/Scene/Save/Bg5003/Sector_0_0/surfaces.xml	484	ADA9ACD761D6C60CE1EBBAC6E49263569544CA6F35ED2A170F9C7E1070CB35C2	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-2053	Data/Scene/Save/Bg5004/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2054	Data/Scene/Save/dupliacte_clear/Sector_0_0/surfaces.xml	464	1F5C900D861EABF21AFB228001C096D8F678AF88B9F127DA89218C6335B32FA4	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-2055	Data/Scene/Save/duplicate/Sector_0_0/surfaces.xml	434	BCEAEA30C4ED6EF7A61161A35F22C6430D5848FA591EDB7AAA3BF5BE7A0239FB	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-2056	Data/Scene/Save/FilmScene/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2057	Data/Scene/Save/GVGTEST/Sector_0_0/surfaces.xml	424	C49A3D0A2121CAA5FFBC56ACEE636FF15BAA619A8520EEA86214C92EB938F2A7	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-2058	Data/Scene/Save/GVGTEST01/Sector_0_0/surfaces.xml	359	2BCF32642D2F2671FA07AA60D59A028DD665784A430371B1EE77C2A750A9CE1C	SURFACE_MASK_XML	PASS	Block	5	SurfaceMask	4	name,package,position	STANDARD_XML
DATA	DATA-2059	Data/Scene/Save/InstanceTest/Sector_0_0/surfaces.xml	122	A5F127CAD8079F02896FECCBAA6A42E61C0B068E7B722C1F7391341583C63AAC	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-2060	Data/Scene/Save/MobTest/Sector_0_0/surfaces.xml	117	1D46F7E8FB8514B92A16A467D8AFE0FEFCA4F6CD43A71CA418A6A978B72A5664	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-2061	Data/Scene/Save/NoviceTest/Sector_0_0/surfaces.xml	359	0E22DE7E187A857031713C997FAFED7573B6A20108394125CBDD4563E11EC2CF	SURFACE_MASK_XML	PASS	Block	5	SurfaceMask	4	name,package,position	STANDARD_XML
DATA	DATA-2062	Data/Scene/Save/Prototype/Sector_0_0/surfaces.xml	327	27E9CCC56CDEDB8935C0A8E86F0FB7EFF5A6B5E5FFF863AA551F865F83E858DE	SURFACE_MASK_XML	PASS	Block	5	SurfaceMask	4	name,package,position	STANDARD_XML
DATA	DATA-2063	Data/Scene/Save/SailingTest/Sector_0_0/surfaces.xml	277	14176F1E6C0F308BBB7C495E89EE8EA6B1EEB1B063A74633D0E43AB45EF4AC69	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-2064	Data/Scene/Save/Seatest/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-2065	Data/Scene/Save/TenYooScene/Sector_0_0/surfaces.xml	121	98757A02488813959968CBF13BA8AA20FF46E01FE7308397FDF2DABD83C793BE	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-2066	Data/Scene/Save/trigger_test/Sector_0_0/surfaces.xml	343	6835AC5804430548731AA310DE969CACC9E5146613F413F96EE379D5E08E28C2	SURFACE_MASK_XML	PASS	Block	5	SurfaceMask	4	name,package,position	STANDARD_XML
